floors,layout,per_room_occ,responders,exit_combo_id,exit_combo,makespan_s,makespan_hms
9,BASELINE,5,7,0,LLLLRRR,8416.770372718904,02:20:17
9,BASELINE,5,7,1,RRRRLLL,8231.775766249591,02:17:12
9,BASELINE,5,7,2,LRLRLRL,8416.770372718904,02:20:17
9,BASELINE,5,7,3,RLRLRLR,8231.775766249591,02:17:12
9,BASELINE,5,8,0,LLLLRRRR,8231.775766249591,02:17:12
9,BASELINE,5,8,1,RRRRLLLL,8231.775766249591,02:17:12
9,BASELINE,5,8,2,LRLRLRLR,8231.775766249591,02:17:12
9,BASELINE,5,8,3,RLRLRLRL,8231.775766249591,02:17:12
9,BASELINE,5,9,0,LLLLLRRRR,8231.775766249591,02:17:12
9,BASELINE,5,9,1,RRRRRLLLL,7146.15553049685,01:59:06
9,BASELINE,5,9,2,LRLRLRLRL,8231.775766249591,02:17:12
9,BASELINE,5,9,3,RLRLRLRLR,7146.15553049685,01:59:06
9,BASELINE,5,10,0,LLLLLRRRRR,7146.15553049685,01:59:06
9,BASELINE,5,10,1,RRRRRLLLLL,7146.15553049685,01:59:06
9,BASELINE,5,10,2,LRLRLRLRLR,7146.15553049685,01:59:06
9,BASELINE,5,10,3,RLRLRLRLRL,7146.15553049685,01:59:06
9,BASELINE,6,1,0,L,12783.415880522982,03:33:03
9,BASELINE,6,1,1,R,12783.46073545051,03:33:03
9,BASELINE,6,2,0,LR,10785.992461733784,02:59:46
9,BASELINE,6,2,1,RL,10785.992461733784,02:59:46
9,BASELINE,6,3,0,LLR,10785.992461733784,02:59:46
9,BASELINE,6,3,1,RRL,9025.694477599907,02:30:26
9,BASELINE,6,3,2,LRL,10785.992461733784,02:59:46
9,BASELINE,6,3,3,RLR,9025.694477599907,02:30:26
9,BASELINE,6,4,0,LLRR,9025.694477599907,02:30:26
9,BASELINE,6,4,1,RRLL,9025.694477599907,02:30:26
9,BASELINE,6,4,2,LRLR,9025.694477599907,02:30:26
9,BASELINE,6,4,3,RLRL,9025.694477599907,02:30:26
9,BASELINE,6,5,0,LLLRR,9025.694477599907,02:30:26
9,BASELINE,6,5,1,RRRLL,8512.770372718904,02:21:53
9,BASELINE,6,5,2,LRLRL,9025.694477599907,02:30:26
9,BASELINE,6,5,3,RLRLR,8512.770372718904,02:21:53
9,BASELINE,6,6,0,LLLRRR,8512.770372718904,02:21:53
9,BASELINE,6,6,1,RRRLLL,8512.770372718904,02:21:53
9,BASELINE,6,6,2,LRLRLR,8512.770372718904,02:21:53
9,BASELINE,6,6,3,RLRLRL,8512.770372718904,02:21:53
9,BASELINE,6,7,0,LLLLRRR,8512.770372718904,02:21:53
9,BASELINE,6,7,1,RRRRLLL,8303.775766249591,02:18:24
9,BASELINE,6,7,2,LRLRLRL,8512.770372718904,02:21:53
9,BASELINE,6,7,3,RLRLRLR,8303.775766249591,02:18:24
9,BASELINE,6,8,0,LLLLRRRR,8303.775766249591,02:18:24
9,BASELINE,6,8,1,RRRRLLLL,8303.775766249591,02:18:24
9,BASELINE,6,8,2,LRLRLRLR,8303.775766249591,02:18:24
9,BASELINE,6,8,3,RLRLRLRL,8303.775766249591,02:18:24
9,BASELINE,6,9,0,LLLLLRRRR,8303.775766249591,02:18:24
9,BASELINE,6,9,1,RRRRRLLLL,7210.15553049685,02:00:10
9,BASELINE,6,9,2,LRLRLRLRL,8303.775766249591,02:18:24
9,BASELINE,6,9,3,RLRLRLRLR,7210.15553049685,02:00:10
9,BASELINE,6,10,0,LLLLLRRRRR,7210.15553049685,02:00:10
9,BASELINE,6,10,1,RRRRRLLLLL,7210.15553049685,02:00:10
9,BASELINE,6,10,2,LRLRLRLRLR,7210.15553049685,02:00:10
9,BASELINE,6,10,3,RLRLRLRLRL,7210.15553049685,02:00:10
9,BASELINE,7,1,0,L,13215.415880522982,03:40:15
9,BASELINE,7,1,1,R,13215.46073545051,03:40:15
9,BASELINE,7,2,0,LR,11073.992461733784,03:04:34
9,BASELINE,7,2,1,RL,11073.992461733784,03:04:34
9,BASELINE,7,3,0,LLR,11073.992461733784,03:04:34
9,BASELINE,7,3,1,RRL,9169.694477599907,02:32:50
9,BASELINE,7,3,2,LRL,11073.992461733784,03:04:34
9,BASELINE,7,3,3,RLR,9169.694477599907,02:32:50
9,BASELINE,7,4,0,LLRR,9169.694477599907,02:32:50
9,BASELINE,7,4,1,RRLL,9169.694477599907,02:32:50
9,BASELINE,7,4,2,LRLR,9169.694477599907,02:32:50
9,BASELINE,7,4,3,RLRL,9169.694477599907,02:32:50
9,BASELINE,7,5,0,LLLRR,9169.694477599907,02:32:50
9,BASELINE,7,5,1,RRRLL,8608.770372718904,02:23:29
9,BASELINE,7,5,2,LRLRL,9169.694477599907,02:32:50
9,BASELINE,7,5,3,RLRLR,8608.770372718904,02:23:29
9,BASELINE,7,6,0,LLLRRR,8608.770372718904,02:23:29
9,BASELINE,7,6,1,RRRLLL,8608.770372718904,02:23:29
9,BASELINE,7,6,2,LRLRLR,8608.770372718904,02:23:29
9,BASELINE,7,6,3,RLRLRL,8608.770372718904,02:23:29
9,BASELINE,7,7,0,LLLLRRR,8608.770372718904,02:23:29
9,BASELINE,7,7,1,RRRRLLL,8375.775766249591,02:19:36
9,BASELINE,7,7,2,LRLRLRL,8608.770372718904,02:23:29
9,BASELINE,7,7,3,RLRLRLR,8375.775766249591,02:19:36
9,BASELINE,7,8,0,LLLLRRRR,8375.775766249591,02:19:36
9,BASELINE,7,8,1,RRRRLLLL,8375.775766249591,02:19:36
9,BASELINE,7,8,2,LRLRLRLR,8375.775766249591,02:19:36
9,BASELINE,7,8,3,RLRLRLRL,8375.775766249591,02:19:36
9,BASELINE,7,9,0,LLLLLRRRR,8375.775766249591,02:19:36
9,BASELINE,7,9,1,RRRRRLLLL,7274.15553049685,02:01:14
9,BASELINE,7,9,2,LRLRLRLRL,8375.775766249591,02:19:36
9,BASELINE,7,9,3,RLRLRLRLR,7274.15553049685,02:01:14
9,BASELINE,7,10,0,LLLLLRRRRR,7274.15553049685,02:01:14
9,BASELINE,7,10,1,RRRRRLLLLL,7274.15553049685,02:01:14
9,BASELINE,7,10,2,LRLRLRLRLR,7274.15553049685,02:01:14
9,BASELINE,7,10,3,RLRLRLRLRL,7274.15553049685,02:01:14
9,BASELINE,8,1,0,L,13647.415880522982,03:47:27
9,BASELINE,8,1,1,R,13647.46073545051,03:47:27
9,BASELINE,8,2,0,LR,11361.992461733784,03:09:22
9,BASELINE,8,2,1,RL,11361.992461733784,03:09:22
9,BASELINE,8,3,0,LLR,11361.992461733784,03:09:22
9,BASELINE,8,3,1,RRL,9313.694477599907,02:35:14
9,BASELINE,8,3,2,LRL,11361.992461733784,03:09:22
9,BASELINE,8,3,3,RLR,9313.694477599907,02:35:14
9,BASELINE,8,4,0,LLRR,9313.694477599907,02:35:14
9,BASELINE,8,4,1,RRLL,9313.694477599907,02:35:14
9,BASELINE,8,4,2,LRLR,9313.694477599907,02:35:14
9,BASELINE,8,4,3,RLRL,9313.694477599907,02:35:14
9,BASELINE,8,5,0,LLLRR,9313.694477599907,02:35:14
9,BASELINE,8,5,1,RRRLL,8704.770372718904,02:25:05
9,BASELINE,8,5,2,LRLRL,9313.694477599907,02:35:14
9,BASELINE,8,5,3,RLRLR,8704.770372718904,02:25:05
9,BASELINE,8,6,0,LLLRRR,8704.770372718904,02:25:05
9,BASELINE,8,6,1,RRRLLL,8704.770372718904,02:25:05
9,BASELINE,8,6,2,LRLRLR,8704.770372718904,02:25:05
9,BASELINE,8,6,3,RLRLRL,8704.770372718904,02:25:05
9,BASELINE,8,7,0,LLLLRRR,8704.770372718904,02:25:05
9,BASELINE,8,7,1,RRRRLLL,8447.775766249591,02:20:48
9,BASELINE,8,7,2,LRLRLRL,8704.770372718904,02:25:05
9,BASELINE,8,7,3,RLRLRLR,8447.775766249591,02:20:48
9,BASELINE,8,8,0,LLLLRRRR,8447.775766249591,02:20:48
9,BASELINE,8,8,1,RRRRLLLL,8447.775766249591,02:20:48
9,BASELINE,8,8,2,LRLRLRLR,8447.775766249591,02:20:48
9,BASELINE,8,8,3,RLRLRLRL,8447.775766249591,02:20:48
9,BASELINE,8,9,0,LLLLLRRRR,8447.775766249591,02:20:48
9,BASELINE,8,9,1,RRRRRLLLL,7338.15553049685,02:02:18
9,BASELINE,8,9,2,LRLRLRLRL,8447.775766249591,02:20:48
9,BASELINE,8,9,3,RLRLRLRLR,7338.15553049685,02:02:18
9,BASELINE,8,10,0,LLLLLRRRRR,7338.15553049685,02:02:18
9,BASELINE,8,10,1,RRRRRLLLLL,7338.15553049685,02:02:18
9,BASELINE,8,10,2,LRLRLRLRLR,7338.15553049685,02:02:18
9,BASELINE,8,10,3,RLRLRLRLRL,7338.15553049685,02:02:18
9,BASELINE,9,1,0,L,14079.415880522982,03:54:39
9,BASELINE,9,1,1,R,14079.460735450508,03:54:39
9,BASELINE,9,2,0,LR,11649.992461733784,03:14:10
9,BASELINE,9,2,1,RL,11649.992461733784,03:14:10
9,BASELINE,9,3,0,LLR,11649.992461733784,03:14:10
9,BASELINE,9,3,1,RRL,9457.694477599907,02:37:38
9,BASELINE,9,3,2,LRL,11649.992461733784,03:14:10
9,BASELINE,9,3,3,RLR,9457.694477599907,02:37:38
9,BASELINE,9,4,0,LLRR,9457.694477599907,02:37:38
9,BASELINE,9,4,1,RRLL,9457.694477599907,02:37:38
9,BASELINE,9,4,2,LRLR,9457.694477599907,02:37:38
9,BASELINE,9,4,3,RLRL,9457.694477599907,02:37:38
9,BASELINE,9,5,0,LLLRR,9457.694477599907,02:37:38
9,BASELINE,9,5,1,RRRLL,8800.770372718904,02:26:41
9,BASELINE,9,5,2,LRLRL,9457.694477599907,02:37:38
9,BASELINE,9,5,3,RLRLR,8800.770372718904,02:26:41
9,BASELINE,9,6,0,LLLRRR,8800.770372718904,02:26:41
9,BASELINE,9,6,1,RRRLLL,8800.770372718904,02:26:41
9,BASELINE,9,6,2,LRLRLR,8800.770372718904,02:26:41
9,BASELINE,9,6,3,RLRLRL,8800.770372718904,02:26:41
9,BASELINE,9,7,0,LLLLRRR,8800.770372718904,02:26:41
9,BASELINE,9,7,1,RRRRLLL,8519.775766249591,02:22:00
9,BASELINE,9,7,2,LRLRLRL,8800.770372718904,02:26:41
9,BASELINE,9,7,3,RLRLRLR,8519.775766249591,02:22:00
9,BASELINE,9,8,0,LLLLRRRR,8519.775766249591,02:22:00
9,BASELINE,9,8,1,RRRRLLLL,8519.775766249591,02:22:00
9,BASELINE,9,8,2,LRLRLRLR,8519.775766249591,02:22:00
9,BASELINE,9,8,3,RLRLRLRL,8519.775766249591,02:22:00
9,BASELINE,9,9,0,LLLLLRRRR,8519.775766249591,02:22:00
9,BASELINE,9,9,1,RRRRRLLLL,7402.15553049685,02:03:22
9,BASELINE,9,9,2,LRLRLRLRL,8519.775766249591,02:22:00
9,BASELINE,9,9,3,RLRLRLRLR,7402.15553049685,02:03:22
9,BASELINE,9,10,0,LLLLLRRRRR,7402.15553049685,02:03:22
9,BASELINE,9,10,1,RRRRRLLLLL,7402.15553049685,02:03:22
9,BASELINE,9,10,2,LRLRLRLRLR,7402.15553049685,02:03:22
9,BASELINE,9,10,3,RLRLRLRLRL,7402.15553049685,02:03:22
9,BASELINE,10,1,0,L,14511.41588052298,04:01:51
9,BASELINE,10,1,1,R,14511.460735450508,04:01:51
9,BASELINE,10,2,0,LR,11937.992461733784,03:18:58
9,BASELINE,10,2,1,RL,11937.992461733784,03:18:58
9,BASELINE,10,3,0,LLR,11937.992461733784,03:18:58
9,BASELINE,10,3,1,RRL,9601.694477599907,02:40:02
9,BASELINE,10,3,2,LRL,11937.992461733784,03:18:58
9,BASELINE,10,3,3,RLR,9601.694477599907,02:40:02
9,BASELINE,10,4,0,LLRR,9601.694477599907,02:40:02
9,BASELINE,10,4,1,RRLL,9601.694477599907,02:40:02
9,BASELINE,10,4,2,LRLR,9601.694477599907,02:40:02
9,BASELINE,10,4,3,RLRL,9601.694477599907,02:40:02
9,BASELINE,10,5,0,LLLRR,9601.694477599907,02:40:02
9,BASELINE,10,5,1,RRRLL,8896.770372718904,02:28:17
9,BASELINE,10,5,2,LRLRL,9601.694477599907,02:40:02
9,BASELINE,10,5,3,RLRLR,8896.770372718904,02:28:17
9,BASELINE,10,6,0,LLLRRR,8896.770372718904,02:28:17
9,BASELINE,10,6,1,RRRLLL,8896.770372718904,02:28:17
9,BASELINE,10,6,2,LRLRLR,8896.770372718904,02:28:17
9,BASELINE,10,6,3,RLRLRL,8896.770372718904,02:28:17
9,BASELINE,10,7,0,LLLLRRR,8896.770372718904,02:28:17
9,BASELINE,10,7,1,RRRRLLL,8591.775766249591,02:23:12
9,BASELINE,10,7,2,LRLRLRL,8896.770372718904,02:28:17
9,BASELINE,10,7,3,RLRLRLR,8591.775766249591,02:23:12
9,BASELINE,10,8,0,LLLLRRRR,8591.775766249591,02:23:12
9,BASELINE,10,8,1,RRRRLLLL,8591.775766249591,02:23:12
9,BASELINE,10,8,2,LRLRLRLR,8591.775766249591,02:23:12
9,BASELINE,10,8,3,RLRLRLRL,8591.775766249591,02:23:12
9,BASELINE,10,9,0,LLLLLRRRR,8591.775766249591,02:23:12
9,BASELINE,10,9,1,RRRRRLLLL,7466.15553049685,02:04:26
9,BASELINE,10,9,2,LRLRLRLRL,8591.775766249591,02:23:12
9,BASELINE,10,9,3,RLRLRLRLR,7466.15553049685,02:04:26
9,BASELINE,10,10,0,LLLLLRRRRR,7466.15553049685,02:04:26
9,BASELINE,10,10,1,RRRRRLLLLL,7466.15553049685,02:04:26
9,BASELINE,10,10,2,LRLRLRLRLR,7466.15553049685,02:04:26
9,BASELINE,10,10,3,RLRLRLRLRL,7466.15553049685,02:04:26
9,T,1,1,0,L,12063.1193316057,03:21:03
9,T,1,1,1,R,12028.067650281087,03:20:28
9,T,1,2,0,LR,10556.629193518203,02:55:57
9,T,1,2,1,RL,10556.629193518203,02:55:57
9,T,1,3,0,LLR,9263.142667370003,02:34:23
9,T,1,3,1,RRL,10556.629193518203,02:55:57
9,T,1,3,2,LRL,9263.142667370003,02:34:23
9,T,1,3,3,RLR,10556.629193518203,02:55:57
9,T,1,4,0,LLRR,9263.142667370003,02:34:23
9,T,1,4,1,RRLL,9263.142667370003,02:34:23
9,T,1,4,2,LRLR,9263.142667370003,02:34:23
9,T,1,4,3,RLRL,9263.142667370003,02:34:23
9,T,1,5,0,LLLRR,8723.913157885967,02:25:24
9,T,1,5,1,RRRLL,9263.142667370003,02:34:23
9,T,1,5,2,LRLRL,8723.913157885967,02:25:24
9,T,1,5,3,RLRLR,9263.142667370003,02:34:23
9,T,1,6,0,LLLRRR,8723.913157885967,02:25:24
9,T,1,6,1,RRRLLL,8723.913157885967,02:25:24
9,T,1,6,2,LRLRLR,8723.913157885967,02:25:24
9,T,1,6,3,RLRLRL,8723.913157885967,02:25:24
9,T,1,7,0,LLLLRRR,8447.851009792828,02:20:48
9,T,1,7,1,RRRRLLL,8723.913157885967,02:25:24
9,T,1,7,2,LRLRLRL,8447.851009792828,02:20:48
9,T,1,7,3,RLRLRLR,8723.913157885967,02:25:24
9,T,1,8,0,LLLLRRRR,8447.851009792828,02:20:48
9,T,1,8,1,RRRRLLLL,8447.851009792828,02:20:48
9,T,1,8,2,LRLRLRLR,8447.851009792828,02:20:48
9,T,1,8,3,RLRLRLRL,8447.851009792828,02:20:48
9,T,1,9,0,LLLLLRRRR,8228.739945517687,02:17:09
9,T,1,9,1,RRRRRLLLL,8447.851009792828,02:20:48
9,T,1,9,2,LRLRLRLRL,8228.739945517687,02:17:09
9,T,1,9,3,RLRLRLRLR,8447.851009792828,02:20:48
9,T,1,10,0,LLLLLRRRRR,8228.739945517687,02:17:09
9,T,1,10,1,RRRRRLLLLL,8228.739945517687,02:17:09
9,T,1,10,2,LRLRLRLRLR,8228.739945517687,02:17:09
9,T,1,10,3,RLRLRLRLRL,8228.739945517687,02:17:09
9,T,2,1,0,L,12711.119331605698,03:31:51
9,T,2,1,1,R,12676.067650281087,03:31:16
9,T,2,2,0,LR,11060.629193518202,03:04:21
9,T,2,2,1,RL,11060.629193518202,03:04:21
9,T,2,3,0,LLR,9519.142667370003,02:38:39
9,T,2,3,1,RRL,11060.629193518202,03:04:21
9,T,2,3,2,LRL,9519.142667370003,02:38:39
9,T,2,3,3,RLR,11060.629193518202,03:04:21
9,T,2,4,0,LLRR,9519.142667370003,02:38:39
9,T,2,4,1,RRLL,9519.142667370003,02:38:39
9,T,2,4,2,LRLR,9519.142667370003,02:38:39
9,T,2,4,3,RLRL,9519.142667370003,02:38:39
9,T,2,5,0,LLLRR,8891.913157885967,02:28:12
9,T,2,5,1,RRRLL,9519.142667370003,02:38:39
9,T,2,5,2,LRLRL,8891.913157885967,02:28:12
9,T,2,5,3,RLRLR,9519.142667370003,02:38:39
9,T,2,6,0,LLLRRR,8891.913157885967,02:28:12
9,T,2,6,1,RRRLLL,8891.913157885967,02:28:12
9,T,2,6,2,LRLRLR,8891.913157885967,02:28:12
9,T,2,6,3,RLRLRL,8891.913157885967,02:28:12
9,T,2,7,0,LLLLRRR,8575.851009792828,02:22:56
9,T,2,7,1,RRRRLLL,8891.913157885967,02:28:12
9,T,2,7,2,LRLRLRL,8575.851009792828,02:22:56
9,T,2,7,3,RLRLRLR,8891.913157885967,02:28:12
9,T,2,8,0,LLLLRRRR,8575.851009792828,02:22:56
9,T,2,8,1,RRRRLLLL,8575.851009792828,02:22:56
9,T,2,8,2,LRLRLRLR,8575.851009792828,02:22:56
9,T,2,8,3,RLRLRLRL,8575.851009792828,02:22:56
9,T,2,9,0,LLLLLRRRR,8332.739945517687,02:18:53
9,T,2,9,1,RRRRRLLLL,8575.851009792828,02:22:56
9,T,2,9,2,LRLRLRLRL,8332.739945517687,02:18:53
9,T,2,9,3,RLRLRLRLR,8575.851009792828,02:22:56
9,T,2,10,0,LLLLLRRRRR,8332.739945517687,02:18:53
9,T,2,10,1,RRRRRLLLLL,8332.739945517687,02:18:53
9,T,2,10,2,LRLRLRLRLR,8332.739945517687,02:18:53
9,T,2,10,3,RLRLRLRLRL,8332.739945517687,02:18:53
9,T,3,1,0,L,13359.119331605696,03:42:39
9,T,3,1,1,R,13324.067650281086,03:42:04
9,T,3,2,0,LR,11564.629193518205,03:12:45
9,T,3,2,1,RL,11564.629193518205,03:12:45
9,T,3,3,0,LLR,9775.142667370003,02:42:55
9,T,3,3,1,RRL,11564.629193518205,03:12:45
9,T,3,3,2,LRL,9775.142667370003,02:42:55
9,T,3,3,3,RLR,11564.629193518205,03:12:45
9,T,3,4,0,LLRR,9775.142667370003,02:42:55
9,T,3,4,1,RRLL,9775.142667370003,02:42:55
9,T,3,4,2,LRLR,9775.142667370003,02:42:55
9,T,3,4,3,RLRL,9775.142667370003,02:42:55
9,T,3,5,0,LLLRR,9059.913157885969,02:31:00
9,T,3,5,1,RRRLL,9775.142667370003,02:42:55
9,T,3,5,2,LRLRL,9059.913157885969,02:31:00
9,T,3,5,3,RLRLR,9775.142667370003,02:42:55
9,T,3,6,0,LLLRRR,9059.913157885969,02:31:00
9,T,3,6,1,RRRLLL,9059.913157885969,02:31:00
9,T,3,6,2,LRLRLR,9059.913157885969,02:31:00
9,T,3,6,3,RLRLRL,9059.913157885969,02:31:00
9,T,3,7,0,LLLLRRR,8703.851009792828,02:25:04
9,T,3,7,1,RRRRLLL,9059.913157885969,02:31:00
9,T,3,7,2,LRLRLRL,8703.851009792828,02:25:04
9,T,3,7,3,RLRLRLR,9059.913157885969,02:31:00
9,T,3,8,0,LLLLRRRR,8703.851009792828,02:25:04
9,T,3,8,1,RRRRLLLL,8703.851009792828,02:25:04
9,T,3,8,2,LRLRLRLR,8703.851009792828,02:25:04
9,T,3,8,3,RLRLRLRL,8703.851009792828,02:25:04
9,T,3,9,0,LLLLLRRRR,8436.739945517687,02:20:37
9,T,3,9,1,RRRRRLLLL,8703.851009792828,02:25:04
9,T,3,9,2,LRLRLRLRL,8436.739945517687,02:20:37
9,T,3,9,3,RLRLRLRLR,8703.851009792828,02:25:04
9,T,3,10,0,LLLLLRRRRR,8436.739945517687,02:20:37
9,T,3,10,1,RRRRRLLLLL,8436.739945517687,02:20:37
9,T,3,10,2,LRLRLRLRLR,8436.739945517687,02:20:37
9,T,3,10,3,RLRLRLRLRL,8436.739945517687,02:20:37
9,T,4,1,0,L,14007.1193316057,03:53:27
9,T,4,1,1,R,13972.06765028109,03:52:52
9,T,4,2,0,LR,12068.629193518203,03:21:09
9,T,4,2,1,RL,12068.629193518203,03:21:09
9,T,4,3,0,LLR,10031.142667370003,02:47:11
9,T,4,3,1,RRL,12068.629193518203,03:21:09
9,T,4,3,2,LRL,10031.142667370003,02:47:11
9,T,4,3,3,RLR,12068.629193518203,03:21:09
9,T,4,4,0,LLRR,10031.142667370003,02:47:11
9,T,4,4,1,RRLL,10031.142667370003,02:47:11
9,T,4,4,2,LRLR,10031.142667370003,02:47:11
9,T,4,4,3,RLRL,10031.142667370003,02:47:11
9,T,4,5,0,LLLRR,9227.913157885969,02:33:48
9,T,4,5,1,RRRLL,10031.142667370003,02:47:11
9,T,4,5,2,LRLRL,9227.913157885969,02:33:48
9,T,4,5,3,RLRLR,10031.142667370003,02:47:11
9,T,4,6,0,LLLRRR,9227.913157885969,02:33:48
9,T,4,6,1,RRRLLL,9227.913157885969,02:33:48
9,T,4,6,2,LRLRLR,9227.913157885969,02:33:48
9,T,4,6,3,RLRLRL,9227.913157885969,02:33:48
9,T,4,7,0,LLLLRRR,8831.851009792828,02:27:12
9,T,4,7,1,RRRRLLL,9227.913157885969,02:33:48
9,T,4,7,2,LRLRLRL,8831.851009792828,02:27:12
9,T,4,7,3,RLRLRLR,9227.913157885969,02:33:48
9,T,4,8,0,LLLLRRRR,8831.851009792828,02:27:12
9,T,4,8,1,RRRRLLLL,8831.851009792828,02:27:12
9,T,4,8,2,LRLRLRLR,8831.851009792828,02:27:12
9,T,4,8,3,RLRLRLRL,8831.851009792828,02:27:12
9,T,4,9,0,LLLLLRRRR,8540.739945517687,02:22:21
9,T,4,9,1,RRRRRLLLL,8831.851009792828,02:27:12
9,T,4,9,2,LRLRLRLRL,8540.739945517687,02:22:21
9,T,4,9,3,RLRLRLRLR,8831.851009792828,02:27:12
9,T,4,10,0,LLLLLRRRRR,8540.739945517687,02:22:21
9,T,4,10,1,RRRRRLLLLL,8540.739945517687,02:22:21
9,T,4,10,2,LRLRLRLRLR,8540.739945517687,02:22:21
9,T,4,10,3,RLRLRLRLRL,8540.739945517687,02:22:21
9,T,5,1,0,L,14655.119331605702,04:04:15
9,T,5,1,1,R,14620.06765028109,04:03:40
9,T,5,2,0,LR,12572.629193518203,03:29:33
9,T,5,2,1,RL,12572.629193518203,03:29:33
9,T,5,3,0,LLR,10287.142667370003,02:51:27
9,T,5,3,1,RRL,12572.629193518203,03:29:33
9,T,5,3,2,LRL,10287.142667370003,02:51:27
9,T,5,3,3,RLR,12572.629193518203,03:29:33
9,T,5,4,0,LLRR,10287.142667370003,02:51:27
9,T,5,4,1,RRLL,10287.142667370003,02:51:27
9,T,5,4,2,LRLR,10287.142667370003,02:51:27
9,T,5,4,3,RLRL,10287.142667370003,02:51:27
9,T,5,5,0,LLLRR,9395.913157885969,02:36:36
9,T,5,5,1,RRRLL,10287.142667370003,02:51:27
9,T,5,5,2,LRLRL,9395.913157885969,02:36:36
9,T,5,5,3,RLRLR,10287.142667370003,02:51:27
9,T,5,6,0,LLLRRR,9395.913157885969,02:36:36
9,T,5,6,1,RRRLLL,9395.913157885969,02:36:36
9,T,5,6,2,LRLRLR,9395.913157885969,02:36:36
9,T,5,6,3,RLRLRL,9395.913157885969,02:36:36
9,T,5,7,0,LLLLRRR,8959.851009792828,02:29:20
9,T,5,7,1,RRRRLLL,9395.913157885969,02:36:36
9,T,5,7,2,LRLRLRL,8959.851009792828,02:29:20
9,T,5,7,3,RLRLRLR,9395.913157885969,02:36:36
9,T,5,8,0,LLLLRRRR,8959.851009792828,02:29:20
9,T,5,8,1,RRRRLLLL,8959.851009792828,02:29:20
9,T,5,8,2,LRLRLRLR,8959.851009792828,02:29:20
9,T,5,8,3,RLRLRLRL,8959.851009792828,02:29:20
9,T,5,9,0,LLLLLRRRR,8644.739945517687,02:24:05
9,T,5,9,1,RRRRRLLLL,8959.851009792828,02:29:20
9,T,5,9,2,LRLRLRLRL,8644.739945517687,02:24:05
9,T,5,9,3,RLRLRLRLR,8959.851009792828,02:29:20
9,T,5,10,0,LLLLLRRRRR,8644.739945517687,02:24:05
9,T,5,10,1,RRRRRLLLLL,8644.739945517687,02:24:05
9,T,5,10,2,LRLRLRLRLR,8644.739945517687,02:24:05
9,T,5,10,3,RLRLRLRLRL,8644.739945517687,02:24:05
9,T,6,1,0,L,15303.119331605702,04:15:03
9,T,6,1,1,R,15268.06765028109,04:14:28
9,T,6,2,0,LR,13076.629193518202,03:37:57
9,T,6,2,1,RL,13076.629193518202,03:37:57
9,T,6,3,0,LLR,10543.142667370003,02:55:43
9,T,6,3,1,RRL,13076.629193518202,03:37:57
9,T,6,3,2,LRL,10543.142667370003,02:55:43
9,T,6,3,3,RLR,13076.629193518202,03:37:57
9,T,6,4,0,LLRR,10543.142667370003,02:55:43
9,T,6,4,1,RRLL,10543.142667370003,02:55:43
9,T,6,4,2,LRLR,10543.142667370003,02:55:43
9,T,6,4,3,RLRL,10543.142667370003,02:55:43
9,T,6,5,0,LLLRR,9563.913157885969,02:39:24
9,T,6,5,1,RRRLL,10543.142667370003,02:55:43
9,T,6,5,2,LRLRL,9563.913157885969,02:39:24
9,T,6,5,3,RLRLR,10543.142667370003,02:55:43
9,T,6,6,0,LLLRRR,9563.913157885969,02:39:24
9,T,6,6,1,RRRLLL,9563.913157885969,02:39:24
9,T,6,6,2,LRLRLR,9563.913157885969,02:39:24
9,T,6,6,3,RLRLRL,9563.913157885969,02:39:24
9,T,6,7,0,LLLLRRR,9087.851009792828,02:31:28
9,T,6,7,1,RRRRLLL,9563.913157885969,02:39:24
9,T,6,7,2,LRLRLRL,9087.851009792828,02:31:28
9,T,6,7,3,RLRLRLR,9563.913157885969,02:39:24
9,T,6,8,0,LLLLRRRR,9087.851009792828,02:31:28
9,T,6,8,1,RRRRLLLL,9087.851009792828,02:31:28
9,T,6,8,2,LRLRLRLR,9087.851009792828,02:31:28
9,T,6,8,3,RLRLRLRL,9087.851009792828,02:31:28
9,T,6,9,0,LLLLLRRRR,8748.739945517687,02:25:49
9,T,6,9,1,RRRRRLLLL,9087.851009792828,02:31:28
9,T,6,9,2,LRLRLRLRL,8748.739945517687,02:25:49
9,T,6,9,3,RLRLRLRLR,9087.851009792828,02:31:28
9,T,6,10,0,LLLLLRRRRR,8748.739945517687,02:25:49
9,T,6,10,1,RRRRRLLLLL,8748.739945517687,02:25:49
9,T,6,10,2,LRLRLRLRLR,8748.739945517687,02:25:49
9,T,6,10,3,RLRLRLRLRL,8748.739945517687,02:25:49
9,T,7,1,0,L,15951.119331605702,04:25:51
9,T,7,1,1,R,15916.06765028109,04:25:16
9,T,7,2,0,LR,13580.629193518202,03:46:21
9,T,7,2,1,RL,13580.629193518202,03:46:21
9,T,7,3,0,LLR,10799.142667370003,02:59:59
9,T,7,3,1,RRL,13580.629193518202,03:46:21
9,T,7,3,2,LRL,10799.142667370003,02:59:59
9,T,7,3,3,RLR,13580.629193518202,03:46:21
9,T,7,4,0,LLRR,10799.142667370003,02:59:59
9,T,7,4,1,RRLL,10799.142667370003,02:59:59
9,T,7,4,2,LRLR,10799.142667370003,02:59:59
9,T,7,4,3,RLRL,10799.142667370003,02:59:59
9,T,7,5,0,LLLRR,9731.913157885969,02:42:12
